기관유형,대표 전화번호,보건기관명,상위기관명,시군구,시도,주소,홈페이지 주소
보건진료소,041-840-2518,석장리보건진료소,공주시보건소,공주시,충청남도,"충청남도 공주시 석장리길 88-39 (석장리동, 석장보건진료소) 석장리보건진료소",
보건진료소,041-840-2511,장원보건진료소,공주시보건소,공주시,충청남도,충청남도 공주시 정안면 구억말길 90 (장원보건진료소) 장원보건진료소,
보건진료소,041-840-2516,평소보건진료소,공주시보건소,공주시,충청남도,충청남도 공주시 신풍면 평화길 152 평소보건진료소,
보건진료소,041-840-2508,화헌보건진료소,공주시보건소,공주시,충청남도,충청남도 공주시 계룡면 영규대사로 104 화헌보건진료소,
보건진료소,041-840-2517,모란보건진료소,공주시보건소,공주시,충청남도,충청남도 공주시 정안면 달성길 75 모란보건진료소,
보건진료소,041-840-2521,귀산보건진료소,공주시보건소,공주시,충청남도,충청남도 공주시 우성면 문촌길 19 귀산보건진료소,
보건진료소,041-936-5912,녹도보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 오천면 녹도1길 69 녹도보건진료소,
보건진료소,041-934-0497,고대도보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 오천면 고대도2길 46-10 고대도보건진료소,
보건진료소,041-932-4580,교성보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 오천면 오천중앙로 276 (교성보건진료소) 교성보건진료소,
보건진료소,041-934-5671,효자도보건진료소,보령시보건소,보령시,충청남도,"충청남도 보령시 오천면 효자도길 22-9, 보건소 (효자도) 효자도보건진료소",
보건진료소,041-933-4720,봉성보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 미산면 봉성길 131 (봉성 보건진료소) 봉성보건진료소,
보건진료소,041-933-7026,삼현보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 남포면 삼현2길 18-16 (삼현보건진료소) 삼현보건진료소,
보건진료소,041-932-1659,삽시도 보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 오천면 삽시도1길 123 (삽시도보건진료소) 삽시도보건진료소,
보건진료소,041-936-4720,수곡보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 주산면 대창증산로 620 (수곡보건지소) 수곡보건진료소,
보건진료소,041-933-1063,양기보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 남포면 방목길 17 양기보건진료소,
보건진료소,041-936-5118,외연도보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 오천면 외연도2길 14 (외연도보건소) 외연도보건진료소,
보건진료소,041-936-6024,원산도보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 오천면 원산도3길 108 (보건소) 원산도보건진료소,
보건진료소,041-934-1197,장고도보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 오천면 장고도1길 53-3 장고도보건진료소,
보건진료소,041-641-8974,장은보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 천북면 홍보로 751-2 (장은보건진료소) 장은보건진료소,
보건진료소,041-936-8883,장현보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 청라면 오서산길 44 (장현보건진료소) 장현보건진료소,
보건진료소,041-641-8808,학성보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 천북면 학성염전길 13 (학성보건소) 학성보건진료소,
보건진료소,041-932-9142,호도보건진료소,보령시보건소,보령시,충청남도,충청남도 보령시 오천면 호도길 70-7 호도보건지소,
보건진료소,041-936-8882,황교보건진료소,보령시보건소,보령시,충청남도,"충청남도 보령시 웅천읍 독산로 550-8, 황교보건진료소 (황교보건진료소) 황교보건진료소",
보건진료소,041-531-4608,관대보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 둔포면 관대길39번길 16-10 (관대보건진료소) 관대보건진료소,
보건진료소,041-533-2530,금성보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 인주면 인주로 61 (금성보건진료소) 금성보건진료소,
보건진료소,041-544-0771,덕지보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 음봉면 음봉로586번길 4 (음봉덕지보건진료소) 음봉덕지보건진료소,
보건진료소,041-534-0450,동산보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 탕정면 동산로 8 (동산보건진료소) 동산보건진료소,
보건진료소,041-543-4435,동화보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 송악면 송악로357번길 7 (동화보건진료소) 동화보건진료소,
보건진료소,041-531-3372,산동보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 음봉면 월산로 276 (음봉산동보건진료소) 산동보건진료소,
보건진료소,041-543-0840,신곡보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 신창면 서부북로295번길 22 (신곡보건진료소) 신곡보건진료소,
보건진료소,041-531-1407,신남보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 둔포면 신남길 40 (신남보건진료소) 신남보건진료소,
보건진료소,041-542-6478,신화보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 영인면 고룡산로610번길 15-11 (영인신화보건진료소) 영인신화보건진료소,
보건진료소,041-546-9339,쌍용보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 음봉면 연암율금로 489 (쌍용보건진료소) 쌍용보건진료소,
보건진료소,041-548-0131,갈매보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 배방읍 갈매길 19 (배방갈매보건진료소) 배방갈매보건진료소,
보건진료소,041-548-8863,금곡보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 배방읍 고불로 542 (배방금곡보건진료소) 배방금곡보건진료소,
보건진료소,041-531-4786,염작보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 둔포면 이화길157번길 45 (염작보건진료소) 염작보건진료소,
보건진료소,041-543-0285,유곡보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 송악면 도송로689번길 8 (유곡보건진료소) 유곡보건진료소,
보건진료소,041-542-4295,화천보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 도고면 도고산로 217-13 (화천보건진료소) 화천보건진료소,
보건진료소,041-541-2267,백석포보건진료소,아산시보건소,아산시,충청남도,충청남도 아산시 영인면 백석포길 47 (백석포보건진료소) 백석포보건진료소,
보건진료소,041-660-2769,강당보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 부석면 숭덕사1길 9 강당진료소,
보건진료소,041-660-2770,동암보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 음암면 동암마을길 41 동암보건진료소,
보건진료소,041-660-2771,명지보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 대산읍 명지3로 42 (명지보건진료소) 명지보건진료소,
보건진료소,041-660-2772,모월보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 인지면 무학재1길 8 모월보건진료소,
보건진료소,041-660-2773,문양보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 음암면 문양1길 240-5 모월보건진료소,
보건진료소,041-660-2774,봉생보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 고북면 고북4로 322 (봉생보건진료소) 봉생보건진료소,
보건진료소,041-660-2776,산성보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 지곡면 왕산이로 166 (창조테크 서산) 산성보건진료소,
보건진료소,041-660-2768,가강보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 부석면 가사2길 26-2 (가강진료소) 가강보건진료소,
보건진료소,041-660-2782,창리보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 부석면 무학로 36 창리보건진료소,
보건진료소,041-660-2778,소중보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 운산면 창성산길 457 (소중보건진료소) 소중보건진료소,
보건진료소,041-660-2777,대황보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 팔봉면 대황도당골길 1 대황보건진료소,
보건진료소,041-660-2780,오산보건진료소,서산시보건소,서산시,충청남도,"충청남도 서산시 오산4길 5 (오남동, 오산보건진료소) 오산보건진료소",
보건진료소,041-660-2779,오지보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 대산읍 가로림로 596 (오지보건진료소) 오지보건진료소,
보건진료소,041-660-2781,원평보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 운산면 봉운로 889 (원평보건진료소) 원평보건진료소,
보건진료소,041-660-2783,호리보건진료소,서산시보건소,서산시,충청남도,충청남도 서산시 팔봉면 범머리길 184 팔봉보건지소,
보건진료소,041-746-8166,고내보건진료소,논산시보건소,논산시,충청남도,충청남도 논산시 연무읍 마봉로 13 (고내보건진료소) 고내보건진료소,
보건진료소,041-746-8246,거사보건진료소,논산시보건소,논산시,충청남도,충청남도 논산시 양촌면 황산벌로 1013 거사보건진료소,
보건진료소,041-746-8176,성광보건진료소,논산시보건소,논산시,충청남도,충청남도 논산시 성동면 성동로43번길 21-13 성광보건진료소,
보건진료소,041-746-8236,덕곡보건진료소,논산시보건소,논산시,충청남도,충청남도 논산시 벌곡면 수락로237번길 10-8 덕곡보건진료소,
보건진료소,041-746-8187,득윤보건진료소,논산시보건소,논산시,충청남도,충청남도 논산시 광석면 사계로 43-3 (득윤보건진료소) 득윤보건진료소,
보건진료소,041-746-8258,등리보건진료소,논산시보건소,논산시,충청남도,충청남도 논산시 가야곡면 가야로 339-6 등리보건진료소,
보건진료소,041-746-8268,방축보건진료소,논산시보건소,논산시,충청남도,충청남도 논산시 은진면 방축2길 18 (방축보건진료소) 방축보건진료소,
보건진료소,041-746-8226,백석보건진료소,논산시보건소,논산시,충청남도,충청남도 논산시 연산면 선비로755번길 6 백석보건진료소,
